trial_id,rmse,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/mf_dim,config/mlp_layers,config/dropout,config/lr,config/weight_decay,config/batch_size
d6172_00044,0.8798640950738061,1733929926,,True,1,2024-12-11_16-12-06,175.7818763256073,175.7818763256073,4076714,das8gpu6,10.36.97.83,175.7818763256073,1,"44_batch_size=512,dropout=0.2500,lr=0.0010,mf_dim=4,mlp_layers=8_4,weight_decay=0.0010",4,"[8, 4]",0.25,0.001,0.001,512
d6172_00045,0.8797045603004278,1733930326,,True,1,2024-12-11_16-18-46,573.974084854126,573.974084854126,4076708,das8gpu6,10.36.97.83,573.974084854126,1,"45_batch_size=1024,dropout=0.2500,lr=0.0010,mf_dim=4,mlp_layers=8_4,weight_decay=0.0010",4,"[8, 4]",0.25,0.001,0.001,1024
d6172_00046,0.8773035558853775,1733930647,,True,1,2024-12-11_16-24-07,899.1216044425964,899.1216044425964,4076710,das8gpu6,10.36.97.83,899.1216044425964,1,"46_batch_size=2048,dropout=0.2500,lr=0.0010,mf_dim=4,mlp_layers=8_4,weight_decay=0.0010",4,"[8, 4]",0.25,0.001,0.001,2048
d6172_00047,0.8796343909846173,1733930321,,True,1,2024-12-11_16-18-41,569.6908385753632,569.6908385753632,4076719,das8gpu6,10.36.97.83,569.6908385753632,1,"47_batch_size=4096,dropout=0.2500,lr=0.0010,mf_dim=4,mlp_layers=8_4,weight_decay=0.0010",4,"[8, 4]",0.25,0.001,0.001,4096
d6172_00048,0.8852526553976051,1733929854,,True,1,2024-12-11_16-10-54,102.68919444084167,102.68919444084167,4076709,das8gpu6,10.36.97.83,102.68919444084167,1,"48_batch_size=512,dropout=0.1000,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.1,0.01,0.001,512
d6172_00049,0.8873434973034379,1733929858,,True,1,2024-12-11_16-10-58,108.55640649795532,108.55640649795532,4076720,das8gpu6,10.36.97.83,108.55640649795532,1,"49_batch_size=1024,dropout=0.1000,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.1,0.01,0.001,1024
d6172_00050,0.8761169544953333,1733929921,,True,1,2024-12-11_16-12-01,170.2093107700348,170.2093107700348,4076716,das8gpu6,10.36.97.83,170.2093107700348,1,"50_batch_size=2048,dropout=0.1000,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.1,0.01,0.001,2048
d6172_00051,0.8741352835115326,1733930054,,True,1,2024-12-11_16-14-14,301.9842481613159,301.9842481613159,4076725,das8gpu6,10.36.97.83,301.9842481613159,1,"51_batch_size=4096,dropout=0.1000,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.1,0.01,0.001,4096
d6172_00052,0.8993395327200981,1733929821,,True,1,2024-12-11_16-10-21,69.65022158622742,69.65022158622742,4076728,das8gpu6,10.36.97.83,69.65022158622742,1,"52_batch_size=512,dropout=0.1500,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.15,0.01,0.001,512
d6172_00053,0.8869332978176709,1733929862,,True,1,2024-12-11_16-11-02,110.81539154052734,110.81539154052734,4076767,das8gpu6,10.36.97.83,110.81539154052734,1,"53_batch_size=1024,dropout=0.1500,lr=0.0100,mf_dim=8,mlp_layers=8_4,weight_decay=0.0010",8,"[8, 4]",0.15,0.01,0.001,1024
