,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all
29,0.8982422062785802,0.8927855991991631,0.896530677348822,0.9026857307057182,0.904815696343504,0.8990119819751575,0.004305735708321237,67,0.687978409525848,0.6850797859237774,0.6859338728589282,0.691608720920348,0.6942141682978709,0.6889629915053544,0.003458294055771213,89,7.581043815612793,0.11715126617550514,0.7666842937469482,0.02873015588047451,"{'n_factors': 2, 'n_epochs': 80, 'lr_all': 0.0025, 'reg_all': 0.12}",2,80,0.0025,0.12
30,0.8927707015700969,0.8865572642088302,0.8920763661870448,0.8974687351299492,0.8991384081165816,0.8936022950425005,0.004432840465017084,14,0.6806832092237965,0.677856407137244,0.6802959996501354,0.6846437818775489,0.6867586470653284,0.6820476089908107,0.0032071759659020875,8,7.657483625411987,0.15147356367589332,0.8466785907745361,0.027399482871799264,"{'n_factors': 2, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.08}",2,80,0.005,0.08
31,0.8921119835105878,0.8868287896885466,0.8904888328859368,0.8969720841288628,0.8989881019599069,0.8930779584347682,0.004399609075580581,10,0.6808182923786209,0.6790895624953365,0.6793912703233381,0.685239445795818,0.6876694138095304,0.6824415969605286,0.003415663113565776,11,7.875641202926635,0.250426357596074,0.9113078117370605,0.02999628648787234,"{'n_factors': 2, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.1}",2,80,0.005,0.1
32,0.8916827642164812,0.8862948566830607,0.890152145078427,0.8962046652067119,0.8989676704770934,0.8926604203323549,0.00447461133331817,8,0.6815492030536884,0.6795191027673938,0.6801714478733362,0.6856975608799244,0.6882498293225255,0.6830374287793737,0.003377949156087687,15,9.586599683761596,0.24800167853249155,0.9890656471252441,0.07241199614410997,"{'n_factors': 2, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.12}",2,80,0.005,0.12
33,0.8988038798051303,0.8965804851743956,0.9008955221714694,0.9044605915431897,0.9074500906462104,0.9016381138680792,0.0038963928819013833,95,0.6834832915326516,0.6853289627794397,0.6859690988910495,0.689655593070398,0.6924775166028266,0.6873828925752731,0.0032417492192347084,65,9.674094200134277,0.20529470711351192,0.873628568649292,0.09129869334722474,"{'n_factors': 2, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.08}",2,80,0.0075,0.08
34,0.8967840719248387,0.8928437116331357,0.8957635134732947,0.902734822154658,0.9043375367469566,0.8984927311865768,0.00434595571846972,61,0.6841279670664935,0.6835592339502428,0.6831798679834428,0.6893299036920295,0.6907553668434026,0.6861904679071222,0.0031917196963360765,52,8.073034763336182,0.16086555024654312,0.8399814605712891,0.02396590109911809,"{'n_factors': 2, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.1}",2,80,0.0075,0.1
35,0.896787467655514,0.8916921809139637,0.8952981224075848,0.9006940668063906,0.9029458079238974,0.8974835291414702,0.003973518845351391,48,0.6849028737268404,0.6828117363657844,0.6835904355963146,0.6882152558124116,0.6903586828917642,0.6859757968786231,0.0028662608948239673,45,7.917977905273437,0.1016630208029068,0.8225207805633545,0.052027053657956436,"{'n_factors': 2, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.12}",2,80,0.0075,0.12
36,0.8953605692597542,0.8901115255413886,0.8940164207555238,0.9002141363549145,0.9020066257674693,0.8963418555358101,0.004295852931184329,38,0.6839747262776585,0.6813599710844929,0.6826460087288747,0.6877879284958202,0.6904209812090629,0.6852379231591819,0.003368050386631115,38,8.592238092422486,0.08288610318333675,0.7736680507659912,0.04631521218666787,"{'n_factors': 2, 'n_epochs': 90, 'lr_all': 0.0025, 'reg_all': 0.08}",2,90,0.0025,0.08
37,0.895124887828433,0.8902551795242561,0.8944202419077166,0.9000744165188992,0.9023462661067773,0.8964441983772165,0.00429310660751361,39,0.6846340059540212,0.6825712885966391,0.6835462359476648,0.6887049041527822,0.691323909129645,0.6861560687561505,0.00332209835070978,50,8.609730911254882,0.15873366968660244,0.8131598949432373,0.07107065589087096,"{'n_factors': 2, 'n_epochs': 90, 'lr_all': 0.0025, 'reg_all': 0.1}",2,90,0.0025,0.1
38,0.8957422868641789,0.8905745475510644,0.8941471194275877,0.9001282341748618,0.9025622586249923,0.8966308893285371,0.0042673309150130885,41,0.6856944591774792,0.6833351046995656,0.6839812162613098,0.6893384247710546,0.6921703254674942,0.6869039060753808,0.003358668644012154,59,8.674302434921264,0.15064822355499924,0.7791411399841308,0.017177230360591347,"{'n_factors': 2, 'n_epochs': 90, 'lr_all': 0.0025, 'reg_all': 0.12}",2,90,0.0025,0.12
39,0.8928178919142971,0.8882464316706843,0.8934749929547355,0.8975097230257519,0.9009849886851894,0.8946068056501316,0.004336904831986174,22,0.6801222205364885,0.6792596357094329,0.681403197798155,0.6848119105195755,0.6872914265474003,0.6825776782222104,0.003020903840286157,13,8.691812181472779,0.1645673328988387,0.7753499507904053,0.03768278243877908,"{'n_factors': 2, 'n_epochs': 90, 'lr_all': 0.005, 'reg_all': 0.08}",2,90,0.005,0.08
40,0.8919178408864612,0.8879542219423938,0.8918667838602269,0.8967406303135809,0.8992350358092382,0.8935429025623801,0.003982697430065352,13,0.6807793593715874,0.6795356020192097,0.6808689898007426,0.6848805418623205,0.6877725164418519,0.6827674018991423,0.003082769668342845,14,8.553202772140503,0.13716948076902383,0.8696131229400634,0.08554371540204225,"{'n_factors': 2, 'n_epochs': 90, 'lr_all': 0.005, 'reg_all': 0.1}",2,90,0.005,0.1
41,0.8926633792642152,0.888043211051081,0.8910061733139656,0.8965974784717681,0.899250840375244,0.8935122164952547,0.003984004094360083,12,0.6816498726678073,0.680275596914228,0.6811899176267051,0.6853501635591551,0.6880300795674523,0.6832991260670696,0.002929136438429936,18,8.608805513381958,0.1815960039298127,0.756144666671753,0.03623571361211751,"{'n_factors': 2, 'n_epochs': 90, 'lr_all': 0.005, 'reg_all': 0.12}",2,90,0.005,0.12
42,0.9040147578385723,0.8998447423519641,0.9025878440330516,0.9076652819342774,0.9117139071745303,0.9051653066664791,0.004133026150671068,128,0.6881792458066763,0.6870136744965115,0.6880798729774583,0.6921856398540351,0.6949955738690682,0.6900908014007499,0.003020322135433872,108,8.549812698364258,0.20077120269402562,0.8722915649414062,0.022484780480885196,"{'n_factors': 2, 'n_epochs': 90, 'lr_all': 0.0075, 'reg_all': 0.08}",2,90,0.0075,0.08
