,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all
72,0.8963955011512048,0.9010815356193382,0.8850828007925373,0.8922103918815162,0.8932163907269124,0.8935973240343017,0.005261349926450626,71,0.6849216383723448,0.686451066399974,0.674248953128067,0.686131632686976,0.6836526260352851,0.6830811833245294,0.004525118010682726,78,0.8377299785614014,0.04623608743815777,0.08863358497619629,0.02118098059773075,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0025, 'reg_all': 0.08}",3,100,0.0025,0.08
73,0.8968517925280389,0.9014589825983401,0.8850828100231649,0.8927372693032736,0.8933956477557906,0.8939053004417215,0.00538888317787894,78,0.685838292044207,0.6874492740922226,0.6750182867453401,0.6872128407700616,0.68459518338656,0.6840227754076783,0.004617834511401153,96,0.7660115718841553,0.019993369155189605,0.0827211856842041,0.012036149799018356,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0025, 'reg_all': 0.1}",3,100,0.0025,0.1
74,0.897020336284732,0.9015220751174039,0.8852290038483278,0.8930259491489467,0.8938932925021305,0.8941381313803081,0.005357222769248892,82,0.6867753325771078,0.6883640251397325,0.6757641125709193,0.68832569041203,0.6858460816650592,0.6850150484729698,0.004723240966130508,115,0.8247028350830078,0.015455147529620671,0.11598572731018067,0.0231932873319892,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0025, 'reg_all': 0.12}",3,100,0.0025,0.12
75,0.8935487192030411,0.8998209575587615,0.8835343311516863,0.8911203320873313,0.8906640811966184,0.8917376842394876,0.005243050719759754,46,0.6816076885482629,0.6840670045785723,0.6722291630664122,0.6842983361666088,0.6798827240979212,0.6804169832915555,0.004407520107043397,12,0.8067049503326416,0.02606155865032762,0.11668982505798339,0.016722247402996528,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.005, 'reg_all': 0.08}",3,100,0.005,0.08
76,0.8927252996064874,0.8990215042216506,0.8827807846122144,0.8903048973454611,0.8897731027578438,0.8909211177087315,0.005231329138272486,26,0.6820236607460346,0.6842876096454951,0.6727105364823188,0.6845445776221362,0.6804237647109058,0.6807980298413782,0.004318879063321145,22,0.7747113227844238,0.00882748170687775,0.09772067070007324,0.0207266441282976,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.005, 'reg_all': 0.1}",3,100,0.005,0.1
77,0.8927130584275433,0.8988122942391138,0.8825680855871829,0.8903172848783208,0.8901577441289736,0.8909136934522269,0.005219232547193994,25,0.682842281767139,0.6851291287446278,0.6732014784295444,0.6851437463172161,0.6814494541411453,0.6815532178799345,0.004406881832705407,43,0.8612497329711915,0.032108190701669224,0.09730167388916015,0.013200065520018631,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.005, 'reg_all': 0.12}",3,100,0.005,0.12
78,0.9002432915823126,0.9080278389171962,0.8936436535200668,0.8995322754358779,0.9000803194761741,0.9003054757863256,0.004575306967918394,159,0.6854488320145946,0.6898129284522853,0.679477305671441,0.6898791259606891,0.6855748892729543,0.6860386162743928,0.0038107383037962374,130,0.8714267253875733,0.052537792433951805,0.09710230827331542,0.012769467524614612,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0075, 'reg_all': 0.08}",3,100,0.0075,0.08
79,0.8976042820975783,0.9051841668768856,0.889245049420135,0.8965567002541199,0.8960476843455117,0.8969275765988461,0.005070743472975545,131,0.685038328332713,0.6881798283662088,0.677179868842261,0.6894524440840304,0.6838376605880183,0.6847376260426463,0.0042918135930268735,108,0.8866054534912109,0.05007744009811247,0.14022274017333985,0.022205438198819195,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0075, 'reg_all': 0.1}",3,100,0.0075,0.1
80,0.8973996566589877,0.903055575282555,0.8874785556300476,0.8949071502039178,0.8941733283961518,0.8954028532343319,0.005041890994605212,105,0.6857851830217407,0.6881205018359562,0.6767548348812421,0.6883831545269048,0.6836727254143149,0.6845432799360317,0.004254438111337004,105,1.0234357833862304,0.05978838480726925,0.1090005874633789,0.017242663874713203,"{'n_factors': 3, 'n_epochs': 100, 'lr_all': 0.0075, 'reg_all': 0.12}",3,100,0.0075,0.12
81,0.9011830246742412,0.9049148584261959,0.8892504886924076,0.8963771612814901,0.8974719354398099,0.8978394937028289,0.005239933350372175,140,0.6887344741958249,0.6900440079616385,0.6780926307311764,0.6899732535386539,0.68776270546074,0.6869214143776068,0.004494589863878779,143,0.8516117095947265,0.06694037293780704,0.10414495468139648,0.008906065840320575,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.0025, 'reg_all': 0.08}",5,80,0.0025,0.08
82,0.9015582243958247,0.9053474380611782,0.8889424985540524,0.8966006936514975,0.8981665145409197,0.8981230738406945,0.005488063207639214,145,0.6897537319188164,0.6911280471611186,0.6785242299539119,0.690715745802981,0.6892225913686805,0.6878688692411018,0.004720900363132704,153,0.7926440238952637,0.027501574510507686,0.09718093872070313,0.012799866370911636,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.0025, 'reg_all': 0.1}",5,80,0.0025,0.1
83,0.901972780063445,0.9056521440615963,0.8894314875102033,0.8969583761991177,0.8987410107972494,0.8985511597263223,0.005438251343664397,152,0.6908453642244594,0.6921395056890387,0.6796241640644763,0.691671607086805,0.6903083472590691,0.6889177976647697,0.004690066853239331,160,0.7490917682647705,0.06659700138115407,0.1097641944885254,0.02917789611664651,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.0025, 'reg_all': 0.12}",5,80,0.0025,0.12
84,0.8926382758507915,0.8992920887317112,0.8824578941009638,0.890840839863734,0.8900978456545373,0.8910653888403475,0.005389398712250028,30,0.6811855957846982,0.6842848451439544,0.6713607767354117,0.6843072537124649,0.6805303095747226,0.6803337561902503,0.0047471762281107695,11,0.7386032581329346,0.05767501935270367,0.1308337688446045,0.023963635264605772,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.08}",5,80,0.005,0.08
85,0.8929183131298379,0.8979583385500115,0.8824868845773031,0.8898812496789269,0.8900671690161576,0.8906623909904473,0.005022417974432382,20,0.6824898281524905,0.6838173366882759,0.6724105785046046,0.6844948591706715,0.6810567754264966,0.6808538755885079,0.004382821874508027,23,0.7963844299316406,0.041297608301389704,0.10591268539428711,0.02528800283646255,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.1}",5,80,0.005,0.1
86,0.8924571479982918,0.8986276373473423,0.8822392627896303,0.8897621094347227,0.8901756450671057,0.8906523605274185,0.005266162100679391,19,0.6828388419321989,0.6853601672248394,0.6729229599826902,0.6851648968096291,0.6818741395849006,0.6816322011068517,0.004555064600477723,46,0.7404799938201905,0.012962686994610766,0.1251678466796875,0.020670168882190917,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.005, 'reg_all': 0.12}",5,80,0.005,0.12
87,0.896685982732283,0.9031349554992084,0.889045939933484,0.8945484774416003,0.893329653596051,0.8953490018405252,0.004622894944292303,104,0.6837651795275494,0.6861797462413994,0.6760107156248552,0.6867257226189079,0.6818161475350256,0.6828995023095474,0.003867257392743716,71,0.8190990447998047,0.08119936991918021,0.11945538520812989,0.023824084176886095,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.08}",5,80,0.0075,0.08
88,0.894774022475697,0.9012267295580745,0.8851065896740666,0.893093454922049,0.8926577523431156,0.8933717097946005,0.005149120079462397,65,0.683586091682673,0.6856375833748624,0.6741714050019573,0.6863404892747259,0.6818534516508397,0.6823178041970117,0.004367858177705876,62,0.7741529464721679,0.02660620674023335,0.12777647972106934,0.013412133430908432,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.1}",5,80,0.0075,0.1
89,0.8940239128227686,0.900505692306253,0.8842522098920681,0.8919220758720995,0.8914672239930679,0.8924342229772513,0.005211879713746129,57,0.683231897942745,0.6866864670194661,0.6743995037175603,0.6863044482333821,0.682198267459338,0.6825641168744983,0.004432257545407141,68,0.7600349426269531,0.0523355465653124,0.1218254566192627,0.01928644416814802,"{'n_factors': 5, 'n_epochs': 80, 'lr_all': 0.0075, 'reg_all': 0.12}",5,80,0.0075,0.12
90,0.8984796952580061,0.9030158601135339,0.8866787958520199,0.8940417220737978,0.8950608968623082,0.8954553940319331,0.005394252817782596,108,0.6868646676116359,0.6882856486460702,0.6757945054019917,0.6878798370619529,0.685569899240057,0.6848789115923415,0.004638071533647049,110,0.8744529724121094,0.047683861859241006,0.11047649383544922,0.020217425879048883,"{'n_factors': 5, 'n_epochs': 90, 'lr_all': 0.0025, 'reg_all': 0.08}",5,90,0.0025,0.08
